Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
8 Bedroom | Game Room | Gym | Spa | Heated Pool,Resort Style Vacation Homes,,217611,231691,1611.93,42.86,347,8,5,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,5,187,3,21+,Luxury,true,1221,true,135,37,2026-05-11,Phoenix/Scottsdale,Cave Creek,Scottsdale,Arizona,85266,United States,suburban,https://www.airbnb.com/rooms/681860,https://a0.muscache.com/im/pictures/miso/Hosting-681860/original/7a1b8964-00c9-442e-8b30-54bd2ee429fa.jpeg,681860,435091,33.72968,-111.91306,49.30,=AVERAGE($D$2:$D$329),-6.44,"=IFERROR(($AU18-D18)/$AU18,0)",=$AU18-D18,14080,681860,8 Bedroom | Game Room | Gym | Spa | Heated Pool,,,,,,,,,
"Epic 7BR Escape w/ Pickleball, Pool, Spa & Unmatched Mountain Views",Revana Realty,,156510,398504,2335.97,31.6,231,7,5,18,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.8,7,3,21+,Luxury,false,800,true,67,19,2026-05-15,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.vrbo.com/3537353,https://media.vrbo.com/lodging/97000000/96450000/96449700/96449674/35f3ae1c.jpg?impolicy=resizecrop&rw=1200&ra=fit,,3537353,33.540745,-111.975664,53.10,=AVERAGE($D$2:$D$596),-21.50,"=IFERROR(($AU158-D158)/$AU158,0)",=$AU158-D158,241994,3537353,"Epic 7BR Escape w/ Pickleball, Pool, Spa & Unmatched Mountain Views",,,,,,,,,
Luxury 5BD Modern Scottsdale Villa,Absolute Vacation Rental Services,,101304,107713,1777.26,38.78,147,5,4,14,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,0,0,3,21+,Luxury,false,375,true,57,16,2025-04-04,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.vrbo.com/4167614,https://media.vrbo.com/lodging/109000000/108380000/108375500/108375437/413964fb.jpg?impolicy=resizecrop&rw=1200&ra=fit,,4167614,33.6099,-111.949503,52.34,=AVERAGE($D$2:$D$596),-13.56,"=IFERROR(($AU256-D256)/$AU256,0)",=$AU256-D256,6409,4167614,Luxury 5BD Modern Scottsdale Villa,,,,,,,,,
Luxurious Tuscan Villa by Troon North Golf Courses,Desert Vista Luxury Homes,,124577,132702,1448.57,27.83,341,5,5,12,true,true,true,true,true,false,true,Home/Apartment,Villa,House/villa,5,144,2,21+,Luxury,true,700,false,86,20,2026-05-13,Phoenix/Scottsdale,Cave Creek,Scottsdale,Arizona,85266,United States,suburban,https://www.airbnb.com/rooms/18749072,https://a0.muscache.com/im/pictures/527f1b0a-4d4c-4be8-9e74-ac910ec9ad7c.jpg,18749072,347735,33.74017,-111.91028,44.20,=AVERAGE($D$2:$D$329),-16.37,"=IFERROR(($AU29-D29)/$AU29,0)",=$AU29-D29,8125,18749072,Luxurious Tuscan Villa by Troon North Golf Courses,,,,,,,,,
Private Pool Oasis with Hot Tub & Golf Simulator,Best Arizona Vacation Rentals,,161797,160830,1189.68,42.24,339,6,5,12,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.85,163,4,21+,Luxury,false,525,false,136,33,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/21026570,https://a0.muscache.com/im/pictures/prohost-api/Hosting-21026570/original/fdd18017-26a3-4f53-aa82-663dfe820552.jpeg,21026570,1183103,33.5853,-111.9516,47.11,=AVERAGE($D$2:$D$596),-4.87,"=IFERROR(($AU154-D154)/$AU154,0)",=$AU154-D154,-967,21026570,Private Pool Oasis with Hot Tub & Golf Simulator,,,,,,,,,
"Paradise Palms | 8BR Estate, Pool & Spa",AZHolidayRental,,102699,386258,3312.87,28.18,237,8,6,16,true,false,true,true,true,true,true,Home/Apartment,Villa,House/villa,4.75,37,3,21+,Luxury,true,884,true,31,6,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/21394105,https://a0.muscache.com/im/pictures/hosting/Hosting-21394105/original/ddc8f57c-3536-4b0a-998e-99211a40622f.jpeg,21394105,229425ha,33.5723,-111.9567,53.10,=AVERAGE($D$2:$D$596),-24.92,"=IFERROR(($AU252-D252)/$AU252,0)",=$AU252-D252,283559,21394105,"Paradise Palms | 8BR Estate, Pool & Spa",,,,,,,,,
Valley Vista Mansion by Parsons Villas,Parsons Villas,,460085,487513,2690.56,49.14,348,10,8,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.6,87,1,21+,Luxury,false,880,false,171,57,2023-06-01,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/24752438,https://a0.muscache.com/im/pictures/prohost-api/Hosting-24752438/original/4475b43d-d8d1-4d49-b2ec-589da36472a9.jpeg?aki_policy=x_large,24752438,1329525,33.52762,-112.01081,53.10,=AVERAGE($D$2:$D$596),-3.96,"=IFERROR(($AU16-D16)/$AU16,0)",=$AU16-D16,27428,24752438,Valley Vista Mansion by Parsons Villas,,,,,,,,,
5 Acre Estate | Pickleball | Mountain Views | Spa,AZHolidayRental,,133040,139219,1705.64,25,344,9,6,16,true,false,true,true,true,true,false,Home/Apartment,Cabin,House/villa,4.8,53,3,21+,Luxury,true,484,false,78,24,2026-05-13,Arizona Area,Payson,Payson,Arizona,85541,United States,mountains_lakes,https://www.airbnb.com/rooms/26328015,https://a0.muscache.com/im/pictures/hosting/Hosting-26328015/original/ad9249ce-06d8-4d9b-a117-06b949e0fb85.jpeg,26328015,3671734ha,34.2328,-111.3019,39.69,=AVERAGE($D$2:$D$240),-14.69,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,6179,26328015,5 Acre Estate | Pickleball | Mountain Views | Spa,,,,,,,,,
"Paradise Valley Resort Villa | Pool, Spa & Casita",AZHolidayRental,,229000,279764,2862.5,67.23,313,6,5,14,true,false,true,true,true,false,true,Home/Apartment,Villa,House/villa,4.7,7,3,21+,Luxury,true,984,true,80,8,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/28840109,https://a0.muscache.com/im/pictures/hosting/Hosting-28840109/original/438505f0-0966-4484-8a06-307edcefd088.jpeg,28840109,1449071,33.5343,-111.9283,47.11,=AVERAGE($D$2:$D$596),20.12,"=IFERROR(($AU91-D91)/$AU91,0)",=$AU91-D91,50764,28840109,"Paradise Valley Resort Villa | Pool, Spa & Casita",,,,,,,,,
SWSS Pool • Hot Tub • Putting Green • Games,StayWithStyleScottsdale,,132818,185178,1218.51,45.42,277,7,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,151,3,21+,Luxury,true,662,true,109,26,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/29540629,https://a0.muscache.com/im/pictures/prohost-api/Hosting-29540629/original/c07363ba-3d03-4416-9cb6-80c91ffa1870.jpeg,29540629,773133,33.6001,-111.9101,53.10,=AVERAGE($D$2:$D$596),-7.68,"=IFERROR(($AU193-D193)/$AU193,0)",=$AU193-D193,52360,29540629,SWSS Pool • Hot Tub • Putting Green • Games,,,,,,,,,
SWSS Pool • Sport Court • Games • Sleeps 24,StayWithStyleScottsdale,,273628,299479,1754.03,49.06,319,7,7,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,101,2,21+,Luxury,true,799,true,156,40,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/29540633,https://a0.muscache.com/im/pictures/prohost-api/Hosting-29540633/original/7a417474-2cee-4eaa-b537-3992e7ff1dd4.jpeg,29540633,922997,33.6072,-111.8972,53.10,=AVERAGE($D$2:$D$596),-4.04,"=IFERROR(($AU65-D65)/$AU65,0)",=$AU65-D65,25851,29540633,SWSS Pool • Sport Court • Games • Sleeps 24,,,,,,,,,
SWSS Pool • Hot Tub • Putting Green • Sleeps 24,StayWithStyleScottsdale,,544423,599628,2777.67,60.12,326,11,10,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,76,2,21+,Luxury,true,925,true,196,56,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/29540710,https://a0.muscache.com/im/pictures/prohost-api/Hosting-29540710/original/ae658bc3-3a44-4d68-af25-a6a629b71d9b.jpeg,29540710,1571764,33.5991,-111.91,53.10,=AVERAGE($D$2:$D$596),7.02,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,55205,29540710,SWSS Pool • Hot Tub • Putting Green • Sleeps 24,,,,,,,,,
Entertainer's Paradise | Pool & Splash Pad,AZHolidayRental,,198928,324661,3825.54,46.43,270,8,7,16,true,false,true,true,true,true,true,Home/Apartment,Villa,House/villa,4.85,6,3,21+,Luxury,true,960,true,52,9,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/29878461,https://a0.muscache.com/im/pictures/hosting/Hosting-29878461/original/9f0bff25-73c8-46b2-a7ee-e05b7a05a610.jpeg,29878461,1476461,33.5424,-111.9792,53.10,=AVERAGE($D$2:$D$596),-6.67,"=IFERROR(($AU113-D113)/$AU113,0)",=$AU113-D113,125733,29878461,Entertainer's Paradise | Pool & Splash Pad,,,,,,,,,
New Luxury 5 Star Celebrity Estate,Resort Style Vacation Homes,,339618,423802,2205.31,55.6,277,6,5,15,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,223,3,21+,Luxury,true,1135,true,154,37,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/31144235,https://a0.muscache.com/im/pictures/06524f0a-4450-44e4-ac42-1c729b0fc4ca.jpg,31144235,7508464ha,33.59008,-111.91156,47.11,=AVERAGE($D$2:$D$596),8.49,"=IFERROR(($AU34-D34)/$AU34,0)",=$AU34-D34,84184,31144235,New Luxury 5 Star Celebrity Estate,,,,,,,,,
Half Million Dollar Pool with Lazy River,Resort Style Vacation Homes,,508739,564118,2411.09,65.33,323,7,5,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,232,3,21+,Luxury,true,1423,true,211,49,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/31313260,https://a0.muscache.com/im/pictures/d07e90e5-b26e-4e9e-b268-f88c6b9d1141.jpg,31313260,7517524ha,33.59093,-111.87388,53.10,=AVERAGE($D$2:$D$596),12.23,"=IFERROR(($AU8-D8)/$AU8,0)",=$AU8-D8,55379,31313260,Half Million Dollar Pool with Lazy River,,,,,,,,,
Multi Million Dollar Entertainment Oasis,Resort Style Vacation Homes,,362237,400775,2249.92,50.47,321,8,6,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,5,202,3,21+,Luxury,true,1278,true,161,43,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/36420487,https://a0.muscache.com/im/pictures/miso/Hosting-36420487/original/eab74648-4c3a-4cf5-ae76-94064d9124d6.jpeg,36420487,7920464ha,33.58706,-111.89504,53.10,=AVERAGE($D$2:$D$596),-2.63,"=IFERROR(($AU29-D29)/$AU29,0)",=$AU29-D29,38538,36420487,Multi Million Dollar Entertainment Oasis,,,,,,,,,
HÓZHÓ Residence on Cholla,217908712,,107488,108777,1264.56,31.84,279,8,7,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.8,125,1,21+,Luxury,true,450,false,85,25,2025-11-21,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/38402166,https://a0.muscache.com/im/pictures/prohost-api/Hosting-38402166/original/9467fd9a-1515-43fc-85b7-83c3494df0f1.jpeg,38402166,1756552,33.58824,-111.90119,53.10,=AVERAGE($D$2:$D$596),-21.26,"=IFERROR(($AU237-D237)/$AU237,0)",=$AU237-D237,1289,38402166,HÓZHÓ Residence on Cholla,,,,,,,,,
#1 Best Family Friendly House *Kids & Adults* Wow,Resort Style Vacation Homes,,298389,337652,1420.9,67.74,314,5,4,11,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,167,3,21+,Luxury,true,1221,true,210,44,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/38429239,https://a0.muscache.com/im/pictures/8e5f7f23-5300-43f0-bf8b-ad69f9099733.jpg,38429239,9120113ha,33.60907,-111.91508,52.34,=AVERAGE($D$2:$D$596),15.40,"=IFERROR(($AU47-D47)/$AU47,0)",=$AU47-D47,39263,38429239,#1 Best Family Friendly House *Kids & Adults* Wow,,,,,,,,,
Million$Luxury Dream Villa+SportCourt+PuttPutt+Spa,List My Rental Home,,158939,164164,1406.54,33.53,355,6,5,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.65,116,4,21+,Luxury,true,756,true,113,31,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/38460150,https://a0.muscache.com/im/pictures/prohost-api/Hosting-38460150/original/65a4b499-03f6-42d6-834b-9b1080a0463d.jpeg,38460150,1766891,33.60246,-111.85646,47.11,=AVERAGE($D$2:$D$596),-13.58,"=IFERROR(($AU156-D156)/$AU156,0)",=$AU156-D156,5225,38460150,Million$Luxury Dream Villa+SportCourt+PuttPutt+Spa,,,,,,,,,
"Water Slide & Grotto Pool, Theater, Hot Tub",217908712,,271106,296489,1585.42,52.78,324,7,5,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,4.75,22,4,21+,Luxury,true,603,false,171,42,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/39223606,https://a0.muscache.com/im/pictures/prohost-api/Hosting-39223606/original/8981aff1-eb50-48ab-8408-24335e0cc95d.jpeg,39223606,,33.6063,-111.9184,53.10,=AVERAGE($D$2:$D$596),-0.32,"=IFERROR(($AU66-D66)/$AU66,0)",=$AU66-D66,25383,39223606,"Water Slide & Grotto Pool, Theater, Hot Tub",,,,,,,,,
Mountain View Retreat | Theater and Guest House,LuxeKey,,139278,165102,1497.61,33.7,324,7,7,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.85,65,3,21+,Luxury,true,648,true,93,25,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/41260274,https://a0.muscache.com/im/pictures/prohost-api/Hosting-41260274/original/490aa2fb-1d2a-45ee-9563-bdaca04e9594.jpeg,41260274,2616340,33.57473,-111.94314,53.10,=AVERAGE($D$2:$D$596),-19.40,"=IFERROR(($AU187-D187)/$AU187,0)",=$AU187-D187,25824,41260274,Mountain View Retreat | Theater and Guest House,,,,,,,,,
Magnificent 10 Bedroom Scottsdale AZ Mansion,Resort Style Vacation Homes,,291195,341609,2274.96,47.94,307,10,8,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,224,3,21+,Luxury,true,1450,true,128,36,2026-05-17,Phoenix/Scottsdale,Cave Creek,Cave Creek,Arizona,85331,United States,suburban,https://www.airbnb.com/rooms/41430639,https://a0.muscache.com/im/pictures/7174682e-c985-4da1-9953-d95b27492811.jpg,41430639,9333330ha,33.75625,-111.94614,49.30,=AVERAGE($D$2:$D$329),-1.36,"=IFERROR(($AU13-D13)/$AU13,0)",=$AU13-D13,50414,41430639,Magnificent 10 Bedroom Scottsdale AZ Mansion,,,,,,,,,
"Dream Estate with Pool, Hot Tub, lots of Games",I Love Vacations - Scottsdale,,182810,195727,1439.45,51,250,6,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,77,2,21+,Luxury,true,648,true,127,36,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/44394253,https://a0.muscache.com/im/pictures/prohost-api/Hosting-44394253/original/76264b8f-6402-42f7-bf09-5fa06376953c.jpeg,44394253,1920819,33.6357,-111.9712,47.11,=AVERAGE($D$2:$D$596),3.89,"=IFERROR(($AU132-D132)/$AU132,0)",=$AU132-D132,12917,44394253,"Dream Estate with Pool, Hot Tub, lots of Games",,,,,,,,,
